REGISTRO;PRODUTO;TIPO DE PRODUTO ;APRESENTACAO;CLASSE TERAPEUTICA;CNPJ;LABORATORIO;PF Sem Impostos;TARJA
1,56E+12;ACECLOFENACO;Genérico;100 MG COM REV CT BL AL AL X 24;M01A1 - ANTIRREUMÁTICOS NÃO ESTEROIDAIS PUROS;05.399.786/0001-85;UNICHEM FARMACÊUTICA DO BRASIL LTDA;36,64;Tarja Vermelha(*)
1,71E+12;ADVANTAN;Novo;1 MG/G CREM DERM CT BG AL X 15 G;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;18.459.628/0001-15;BAYER S.A.;33,76;Tarja Vermelha(*)
1,71E+12;ADVANTAN;Novo;1 MG/ML SOL TOP CT FR PLAS OPC GOT X 20 ML;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;18.459.628/0001-15;BAYER S.A.;46,23;Tarja Vermelha(*)
1,71E+12;ADVANTAN;Novo;1 MG/G EMU DERM CT BG AL X 20 G;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;18.459.628/0001-15;BAYER S.A.;43,24;Tarja Vermelha(*)
1,12E+12;ZYTIGA;Novo;250 MG COM CT FR PLAS OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;51.780.468/0001-87;JANSSEN-CILAG FARMACÊUTICA LTDA;8324,07;Tarja Venda Livre/Sem Tarja (*)
1,51E+12;ACETATO DE ABIRATERONA;Genérico;250 MG COM REV CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;03.978.166/0001-75;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;5410,25;Tarja Vermelha(*)
1,51E+12;ACETATO DE ABIRATERONA;Genérico;250 MG COM REV CT FR PLAS PEAD OPC X 30;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;03.978.166/0001-75;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;1352,66;Tarja Vermelha(*)
1,51E+12;ACETATO DE ABIRATERONA;Genérico;250 MG COM REV CT FR PLAS PEAD OPC X 60;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;03.978.166/0001-75;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;2705,32;Tarja Vermelha(*)
1,51E+12;BALEFIO;Similar;250 MG COM REV CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;03.978.166/0001-75;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;4672,56;Tarja Vermelha(*)
1,00E+12;MATIZ;Genérico;250 MG COM CT BL AL PLAS TRANS X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;8222,8;Tarja Vermelha(*)
1,12E+12;ZYTIGA®;Novo;500 MG COM REV CT FR PLAS PEAD OPC X 60;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;51.780.468/0001-87;JANSSEN-CILAG FARMACÊUTICA LTDA;8324,07;Tarja Vermelha(*)
1,47E+12;ACETATO DE ABIRATERONA;Genérico;250 MG COM CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;05.035.244/0001-23;SUN FARMACÊUTICA DO BRASIL LTDA;5410,64;Tarja Vermelha(*)
1,00E+12;ZOSTIDE;Similar;250 MG COM CT BL AL PLAS PVC/PVDC TRANS X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;8035,12;Tarja Vermelha(*)
1,00E+12;ACETATO DE ABIRATERONA;Genérico;250 MG COM CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;61.286.647/0001-16;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;5410,64;Tarja Vermelha(*)
1,56E+12;RARIJA;Similar;250 MG COM REV CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;05.333.542/0001-08;TEVA FARMACÊUTICA LTDA.;7699,74;Tarja Vermelha(*)
1,47E+12;ABBA;Similar;250 MG COM CT FR PLAS PEAD OPC X 120;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;05.035.244/0001-23;SUN FARMACÊUTICA DO BRASIL LTDA;5410,64;Tarja Vermelha(*)
1,21E+12;DUAVIVE;Biológico;0,45 MG + 20 MG COM REV LIB PROL CT ENV AL BL AL PLAS TRANS X 30;G03C0 - ESTRÓGENOS EXCLUINDO G3A, G3E, G3F;61.072.393/0001-33;WYETH INDÚSTRIA FARMACÊUTICA LTDA;45,73;Tarja  Vermelha
1,13E+12;SUPREFACT DEPOT;Novo;3,3 MG/ MICROBAST IMPL CT SER APLIC X 2 MICROBAST;L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;1338,62;Tarja Vermelha(*)
1,00E+12;CANCIDAS;Novo;70 MG PO LIOF SOL INJ CT FA VD TRANS;J02A0 - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS;45.987.013/0001-34;MERCK SHARP & DOHME FARMACEUTICA LTDA;3574,22;Tarja  Vermelha
1,01E+12;CETROTIDE;Novo;0,25 MG PO LIOF INJ CT FA VD TRANS + 1 SER DIL + 2 AGULHAS + 2 TOALHAS;H01C3 - HORMÔNIOS DE LIBERAÇÃO ANTIGONADOTROFINA;33.069.212/0001-84;MERCK S/A;192,91;Tarja Vermelha(*)
1,71E+12;ANDROCUR;Novo;50 MG COM CT BL AL PLAS TRANS X 20;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;18.459.628/0001-15;BAYER S.A.;109,69;Tarja Vermelha(*)
1,71E+12;ANDROCUR;Novo;100 MG COM CT BL AL PLAS TRANS X 20;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;18.459.628/0001-15;BAYER S.A.;206,55;Tarja Vermelha(*)
1,05E+12;PROSTMAN;Similar;50 MG COM CT BL AL PLAS TRANS X 20 ;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;101,34;Tarja  Vermelha
1,06E+12;ACETATO DE CIPROTERONA;Genérico;50 MG COM CT BL AL PLAS TRANS X 20;L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS;61.282.661/0001-41;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;68,11;Tarja  Vermelha
1,00E+12;SELENE;Similar;(0,035 + 2) MG COM REV CT BL AL PLAS PVC/ACLAR OPC X 63 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;32,86;Tarja Vermelha(*)
1,56E+12;ACETATO DE CIPROTERONA+ETINILESTRADIOL;Genérico;2,0 MG + 0,035 MG COM REV CT BL AL PLAS INC X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;04.338.716/0001-54;INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.;11,98;Tarja  Vermelha
1,56E+12;ACETATO DE CIPROTERONA+ETINILESTRADIOL;Genérico;2,0 MG + 0,035 MG COM REV CT BL AL PLAS INC X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;04.338.716/0001-54;INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.;25,5;Tarja  Vermelha
1,71E+12;DIANE 35;Novo;2 MG + 0,035 MG DRG CT BL CALEND AL PLAS INC X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;18.459.628/0001-15;BAYER S.A.;18,42;Tarja  Vermelha
1,71E+12;DIANE 35;Novo;2 MG + 0,035 MG DRG CT BL CALEND AL PLAS INC X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;18.459.628/0001-15;BAYER S.A.;39,25;Tarja  Vermelha
1,56E+12;DUNIA 35;Similar;2,0 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;04.338.716/0001-54;INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.;13,05;Tarja  Vermelha
1,56E+12;DUNIA 35;Similar;2,0 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;04.338.716/0001-54;INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.;29,61;Tarja  Vermelha
1,16E+12;SISSY;Similar;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;17.562.075/0001-69;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;41,39;Tarja  Vermelha
1,78E+12;ACETATO DE CIPROTERONA+ETINILESTRADIOL;Genérico;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;09.545.589/0001-88;MABRA FARMACÊUTICA LTDA.;11,96;Tarja  Vermelha
1,57E+12;DUELLE;Similar;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;05.254.971/0001-81;ZYDUS NIKKHO FARMACÊUTICA LTDA;13,54;Tarja  Vermelha
1,57E+12;DUELLE;Similar;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;05.254.971/0001-81;ZYDUS NIKKHO FARMACÊUTICA LTDA;39,23;Tarja Vermelha(*)
1,02E+12;JAQUE;Similar;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;57.507.378/0003-65;EMS S/A;12,75;Tarja Vermelha(*)
1,05E+12;TESS;Similar;2,0 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;12,21;Tarja  Vermelha
1,16E+12;SISSY;Similar;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;17.562.075/0001-69;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;13,78;Tarja  Vermelha
1,01E+12;ACETATO DE CIPROTERONA + ETINIL ESTRADIOL;Genérico;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;33.069.212/0001-84;MERCK S/A;10,13;Tarja Vermelha(*)
1,01E+12;ACETATO DE CIPROTERONA + ETINIL ESTRADIOL;Genérico;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;33.069.212/0001-84;MERCK S/A;25,51;Tarja Vermelha(*)
1,00E+12;SELENE;Similar;(0,035 + 2) MG COM REV CT BL AL PLAS PVC/ACLAR OPC X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;15,91;Tarja Vermelha(*)
1,01E+12;DICLIN;Similar;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;33.069.212/0001-84;MERCK S/A;10,95;Tarja Vermelha(*)
1,01E+12;DICLIN;Similar;2 MG + 0,035 MG COM REV CT CART EST CAL AL PVC X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;33.069.212/0001-84;MERCK S/A;26,41;Tarja Vermelha(*)
1,10E+12;TESS;Similar;2,0 MG + 0,035 MG DRG CT BL AL PLAS ( EST CALEND)  X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;49.475.833/0001-06;BIOLAB SANUS FARMACÊUTICA LTDA;12,33;Tarja  Vermelha
1,36E+12;ARTEMIDIS 35;Similar;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;10,21;Tarja Vermelha(*)
1,68E+12;REPOPIL 35;Similar;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;15,26;Tarja Vermelha(*)
1,68E+12;REPOPIL 35;Similar;2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;45,79;Tarja Vermelha(*)
1,78E+12;FERANE 35;Similar;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;09.545.589/0001-88;MABRA FARMACÊUTICA LTDA.;16,01;Tarja Vermelha(*)
1,78E+12;FERANE 35;Similar;2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;09.545.589/0001-88;MABRA FARMACÊUTICA LTDA.;46,69;Tarja Vermelha(*)
1,35E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 84;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;72,36;Tarja Vermelha(*)
1,86E+12;BELARA;Novo;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;29,28;Tarja Vermelha(*)
1,83E+12;AIXA;Similar;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63 ;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;79,98;Tarja  Vermelha
1,83E+12;AIXA;Similar;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;29,29;Tarja  Vermelha
1,86E+12;BELARINA;Novo;2 MG + 0,02 MG COM REV CT BL CALEND AL PLAS TRANS X 24 + 4 PLACEBO;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;29,28;Tarja Vermelha(*)
1,22E+12;LIBERFEM;Genérico;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;55.980.684/0001-27;ZODIAC PRODUTOS FARMACÊUTICOS S/A;29,08;Tarja Vermelha(*)
1,22E+12;LIBERFEM;Genérico;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;55.980.684/0001-27;ZODIAC PRODUTOS FARMACÊUTICOS S/A;79,98;Tarja Vermelha(*)
1,86E+12;BELARA;Novo;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21 + 7 PLACEBOS;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;29,28;Tarja Vermelha(*)
1,22E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;55.980.684/0001-27;ZODIAC PRODUTOS FARMACÊUTICOS S/A;19,03;Tarja Vermelha(*)
1,22E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;55.980.684/0001-27;ZODIAC PRODUTOS FARMACÊUTICOS S/A;57,1;Tarja Vermelha(*)
1,86E+12;BELARA;Novo;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;87,84;Tarja Vermelha(*)
1,86E+12;BELARINA;Novo;2 MG + 0,02 MG COM REV CT BL CALEND AL PLAS TRANS X 72 + 12 PLACEBO;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;87,84;Tarja Vermelha(*)
1,86E+12;BELARA;Novo;2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 63 + 21 PLACEBOS;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;10.555.143/0001-13;GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.;87,84;Tarja Vermelha(*)
1,36E+12;CHERRY;Similar;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21 + 7 PLACEBOS;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;19.136.432/0001-52;EXELTIS LABORATORIO FARMACEUTICO LTDA;28,73;Tarja Vermelha(*)
1,36E+12;CHERRY;Similar;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 63 + 21 PLACEBOS;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;19.136.432/0001-52;EXELTIS LABORATORIO FARMACEUTICO LTDA;86,19;Tarja Vermelha(*)
1,36E+12;CHERRY;Similar;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;19.136.432/0001-52;EXELTIS LABORATORIO FARMACEUTICO LTDA;86,19;Tarja Vermelha(*)
1,36E+12;CHERRY;Similar;(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;19.136.432/0001-52;EXELTIS LABORATORIO FARMACEUTICO LTDA;28,73;Tarja Vermelha(*)
1,35E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;18,09;Tarja Vermelha(*)
1,00E+12;AMORA;Similar;(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;21,33;Tarja Vermelha(*)
1,35E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 105;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;90,45;Tarja Vermelha(*)
1,35E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 42;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;36,18;Tarja Vermelha(*)
1,35E+12;ACETATO DE CLORMADINONA + ETINILESTRADIOL;Genérico;(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 63;G03A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;54,27;Tarja Vermelha(*)
1,29E+12;FIRMAGON;Novo;80 MG PO LIOF SOL INJ SC CT FA VD TRANS + DIL SER PRENC VD TRANS X 4,2 ML + ADAPT + AGU;L02B9 - OUTROS CITOSTÁTICOS ANTAGONISTAS HORMONAIS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;437,26;Tarja Vermelha(*)
1,29E+12;FIRMAGON;Novo;120 MG PO LIOF SOL INJ SC CT 2 FA VD TRANS + 2 DIL SER PRENC VD TRANS X 3 ML + 2 ADAPT + 2 AGU;L02B9 - OUTROS CITOSTÁTICOS ANTAGONISTAS HORMONAIS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;796,02;Tarja Vermelha(*)
1,06E+12;ACETATO DE DESMOPRESSINA;Genérico;0,1 MG/ML SOL CT FR SPR VD AMB X 2,5 ML;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;61.282.661/0001-41;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;115,87;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;0,1 MG COM CT FR PLAS OPC X 30;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;129,91;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;0,2 MG COM CT FR PLAS OPC X 30;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;129,91;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;0,1MG/ML SOL NAS CT FR VD AMB 2,5ML + 2 TUB;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;178,27;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;4 MCG/ML SOL INJ CT 10 AMP VD TRANS X 1 ML;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;192,7;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;0,1 MG/ML SOL NAS CT FR VD AMB SPR 2,5ML;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;178,27;Tarja Vermelha(*)
1,29E+12;DDAVP;Novo;15 MCG /ML SOL INJ CT 10 AMP VD TRANS X 1ML ;H04D0 - HORMÔNIOS ANTIDIURÉTICOS;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;722,69;Tarja Vermelha(*)
1,18E+12;ACETATO DE DEXAMETASONA;Genérico;1,0 MG/G CREM DERM CT BG AL X 10 G  ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;92.265.552/0001-40;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;5,98;Tarja  Vermelha
1,05E+12;ACETATO DE DEXAMETASONA;Genérico;1 MG/G CREM  DERM CT BG AL X 10 G ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;17.115.437/0001-73;LABORATÓRIO GLOBO LTDA;2,98;Tarja Vermelha(*)
1,02E+12;ACETATO DE DEXAMETASONA;Genérico;1 MG/G CREM DERM CT BG AL X 10 G  ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;57.507.378/0003-65;EMS S/A;5,97;Tarja  Vermelha
1,04E+12;ACETATO DE DEXAMETASONA;Genérico;1 MG/G CREM DERM CT BG AL X 10 G;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;5,91;Tarja Vermelha(*)
1,05E+12;ACETATO DE DEXAMETASONA;Genérico;1 MG/ G CREM DERM CT BG AL X 10 G ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;5,26;Tarja  Vermelha
1,06E+12;DECADRONAL;Similar;8 MG/ML SUS INJ CT FA INC X 2 ML;H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;10,78;Tarja  Vermelha
1,06E+12;LISODERME;Similar;1 MG CREM DERM CT BG AL X 10 G;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;18.324.343/0001-77;BELFAR LTDA;8,61;Tarja  Vermelha
1,06E+12;ACETATO DE DEXAMETASONA;Genérico;1 MG/G CREM CT BG AL X 10 G  ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;5,98;Tarja Vermelha(*)
1,20E+12;DEXAGREEN;Similar;1 MG/G CREM DERM CT BG AL X 10 G ;D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS;33.408.105/0001-33;GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA;6,73;Tarja  Vermelha
